UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
1713027092000,56,51,5,33,1575420030,27.50,237.0,22.0,1,1,0,22.5
1713027092000,56,52,5,34,1575420030,34.60,160.0,69.0,1,1,0,29.6
1713027092000,56,53,5,39,1575420030,31.40,63.0,27.0,0,1,0,26.4
1713027092000,56,54,5,42,1575420030,39.90,278.0,74.0,1,1,0,34.9
1713027092000,56,55,5,43,1575420030,39.30,309.0,56.0,1,1,0,34.3
1713027093000,55,0,1,2,1575420030,41.60,317.0,34.0,1,1,1,36.6
1713027093000,55,1,1,3,1575420030,40.00,262.0,14.0,1,1,0,35.0
1713027093000,55,2,1,8,1575420030,44.60,244.0,56.0,1,1,1,39.6
1713027093000,55,3,1,21,1575420030,39.00,325.0,51.0,1,1,1,34.0
1713027093000,55,4,1,27,1575420030,40.00,188.0,41.0,1,1,1,35.0
1713027093000,55,5,1,28,1575420030,31.80,126.0,18.0,1,1,0,26.8
1713027093000,55,6,1,32,1575420030,36.90,57.0,55.0,1,1,1,31.9
1713027093000,55,7,3,6,1599750020,33.00,231.0,39.0,1,1,0,28.0
1713027093000,55,8,3,5,1602562560,38.90,8.0,65.0,1,1,0,33.9
1713027093000,55,9,3,20,1603124990,26.20,26.0,73.0,1,1,0,21.2
1713027093000,55,10,3,19,1603687550,22.50,131.0,28.0,0,1,0,17.5
1713027093000,55,11,3,21,1604249980,39.60,330.0,22.0,1,1,0,34.6
1713027093000,55,12,3,4,1605374980,23.60,31.0,16.0,0,1,0,18.6
1713027093000,55,13,5,60,1561097980,36.60,116.0,29.0,1,1,0,31.6
1713027093000,55,14,5,43,1561097980,37.90,309.0,56.0,1,1,0,32.9
1713027093000,55,15,5,42,1561097980,43.80,278.0,74.0,1,1,0,38.8
1713027093000,55,16,5,39,1561097980,29.10,63.0,27.0,1,1,0,24.1
1713027093000,55,17,5,34,1561097980,35.90,160.0,69.0,1,1,0,30.9
1713027093000,55,18,5,33,1561097980,27.00,237.0,22.0,0,1,0,22.0
1713027093000,55,19,5,21,1561097980,39.60,37.0,44.0,1,1,0,34.6
1713027093000,55,20,5,16,1561097980,33.00,73.0,28.0,1,1,0,28.0
1713027093000,55,21,5,14,1561097980,42.70,245.0,49.0,1,1,0,37.7
1713027093000,55,22,5,13,1561097980,24.90,69.0,18.0,0,1,0,19.9
1713027093000,55,23,5,12,1561097980,40.30,144.0,38.0,1,1,0,35.3
1713027093000,55,24,5,11,1561097980,38.90,300.0,82.0,1,1,0,33.9
1713027093000,55,25,5,9,1561097980,29.40,95.0,30.0,1,1,0,24.4
1713027093000,55,26,5,5,1561097980,36.80,138.0,46.0,1,1,0,31.8
1713027093000,55,27,6,4,1575420030,24.40,202.0,27.0,0,1,0,19.4
1713027093000,55,28,6,10,1575420030,37.70,318.0,34.0,1,1,0,32.7
1713027093000,55,29,6,12,1575420030,28.50,338.0,57.0,1,1,0,23.5
1713027093000,55,30,6,19,1575420030,30.60,119.0,73.0,1,1,0,25.6
1713027093000,55,31,6,24,1575420030,34.90,260.0,7.0,1,1,0,29.9
1713027093000,55,32,6,33,1575420030,28.90,91.0,51.0,1,1,0,23.9
1713027093000,55,33,1,3,1176450050,30.80,262.0,14.0,1,1,0,25.8
1713027093000,55,34,1,8,1176450050,32.60,244.0,56.0,1,1,1,27.6
1713027093000,55,35,1,10,1176450050,24.20,49.0,31.0,1,1,1,19.2
1713027093000,55,36,1,27,1176450050,30.80,188.0,41.0,1,1,1,25.8
1713027093000,55,37,1,28,1176450050,20.90,126.0,18.0,1,1,0,15.9
1713027093000,55,38,1,32,1176450050,25.60,57.0,55.0,1,1,1,20.6
1713027093000,55,39,6,10,1176450050,31.30,318.0,34.0,1,1,0,26.3
1713027093000,55,40,6,12,1176450050,29.80,338.0,57.0,1,1,0,24.8
1713027093000,55,41,6,24,1176450050,26.60,260.0,7.0,1,1,0,21.6
1713027093000,55,42,6,33,1176450050,24.90,91.0,51.0,1,1,0,19.9
1713027093000,55,43,5,21,1176450050,28.90,37.0,44.0,1,1,0,23.9
1713027093000,55,44,5,33,1176450050,30.20,237.0,22.0,0,1,0,25.2
1713027093000,55,45,5,34,1176450050,28.90,160.0,69.0,1,1,0,23.9
1713027093000,55,46,5,39,1176450050,25.70,63.0,27.0,1,1,0,20.7
1713027093000,55,47,5,42,1176450050,24.00,278.0,74.0,1,1,0,19.0
1713027093000,55,48,5,43,1176450050,30.90,309.0,56.0,1,1,0,25.9
1713027093000,55,49,5,21,1575420030,34.10,37.0,44.0,1,1,0,29.1
1713027093000,55,50,5,33,1575420030,27.90,237.0,22.0,1,1,0,22.9
1713027093000,55,51,5,34,1575420030,34.70,160.0,69.0,1,1,0,29.7
1713027093000,55,52,5,39,1575420030,31.00,63.0,27.0,0,1,0,26.0
1713027093000,55,53,5,42,1575420030,38.80,278.0,74.0,1,1,0,33.8
1713027093000,55,54,5,43,1575420030,39.50,309.0,56.0,1,1,0,34.5
1713027094000,54,0,1,2,1575420030,41.20,317.0,34.0,1,1,1,36.2
1713027094000,54,1,1,3,1575420030,39.40,262.0,14.0,1,1,0,34.4
1713027094000,54,2,1,8,1575420030,43.90,244.0,56.0,1,1,1,38.9
1713027094000,54,3,1,21,1575420030,38.70,325.0,51.0,1,1,1,33.7
1713027094000,54,4,1,27,1575420030,39.30,188.0,41.0,1,1,1,34.3
1713027094000,54,5,1,28,1575420030,31.80,126.0,18.0,1,1,0,26.8
1713027094000,54,6,1,32,1575420030,36.90,57.0,55.0,1,1,1,31.9
1713027094000,54,7,3,6,1599750020,32.90,231.0,39.0,1,1,0,27.9
1713027094000,54,8,3,5,1602562560,38.10,8.0,65.0,1,1,0,33.1
1713027094000,54,9,3,20,1603124990,25.40,26.0,73.0,1,1,0,20.4
1713027094000,54,10,3,19,1603687550,20.00,131.0,28.0,0,1,0,15.0
1713027094000,54,11,3,21,1604249980,39.60,330.0,22.0,1,1,0,34.6
1713027094000,54,12,3,4,1605374980,23.60,31.0,16.0,0,1,0,18.6
1713027094000,54,13,5,60,1561097980,35.70,116.0,29.0,1,1,0,30.7
1713027094000,54,14,5,43,1561097980,37.50,309.0,56.0,1,1,0,32.5
1713027094000,54,15,5,42,1561097980,43.10,278.0,74.0,1,1,0,38.1
1713027094000,54,16,5,39,1561097980,29.30,63.0,27.0,1,1,0,24.3
1713027094000,54,17,5,34,1561097980,36.00,160.0,69.0,1,1,0,31.0
1713027094000,54,18,5,33,1561097980,26.20,237.0,22.0,1,1,0,21.2
1713027094000,54,19,5,21,1561097980,38.60,37.0,44.0,1,1,0,33.6
1713027094000,54,20,5,16,1561097980,32.50,73.0,28.0,1,1,0,27.5
1713027094000,54,21,5,14,1561097980,42.10,245.0,49.0,1,1,0,37.1
1713027094000,54,22,5,12,1561097980,39.90,144.0,38.0,1,1,0,34.9
1713027094000,54,23,5,11,1561097980,38.70,300.0,82.0,1,1,0,33.7
1713027094000,54,24,5,9,1561097980,28.90,95.0,30.0,1,1,0,23.9
1713027094000,54,25,5,5,1561097980,36.40,138.0,46.0,1,1,0,31.4
1713027094000,54,26,6,4,1575420030,26.60,202.0,27.0,0,1,0,21.6
1713027094000,54,27,6,10,1575420030,38.00,318.0,34.0,1,1,0,33.0
1713027094000,54,28,6,12,1575420030,27.20,338.0,57.0,1,1,0,22.2
1713027094000,54,29,6,19,1575420030,29.90,119.0,73.0,1,1,0,24.9
1713027094000,54,30,6,24,1575420030,34.70,260.0,7.0,1,1,0,29.7
1713027094000,54,31,6,33,1575420030,26.50,91.0,51.0,1,1,0,21.5
1713027094000,54,32,1,3,1176450050,30.80,262.0,14.0,1,1,0,25.8
1713027094000,54,33,1,8,1176450050,32.50,244.0,56.0,1,1,1,27.5
1713027094000,54,34,1,10,1176450050,22.40,49.0,31.0,1,1,1,17.4
1713027094000,54,35,1,27,1176450050,30.30,188.0,41.0,1,1,1,25.3
1713027094000,54,36,1,28,1176450050,18.40,126.0,18.0,1,1,0,13.4
1713027094000,54,37,1,32,1176450050,25.30,57.0,55.0,1,1,1,20.3
1713027094000,54,38,6,10,1176450050,30.90,318.0,34.0,1,1,0,25.9
1713027094000,54,39,6,12,1176450050,29.00,338.0,57.0,1,1,0,24.0
1713027094000,54,40,6,24,1176450050,27.30,260.0,7.0,1,1,0,22.3
1713027094000,54,41,6,33,1176450050,24.20,91.0,51.0,1,1,0,19.2
1713027094000,54,42,5,21,1176450050,28.50,37.0,44.0,1,1,0,23.5
1713027094000,54,43,5,33,1176450050,29.60,237.0,22.0,0,1,0,24.6
1713027094000,54,44,5,34,1176450050,29.20,160.0,69.0,1,1,0,24.2
1713027094000,54,45,5,39,1176450050,25.50,63.0,27.0,1,1,0,20.5
1713027094000,54,46,5,42,1176450050,23.10,278.0,74.0,1,1,0,18.1
1713027094000,54,47,5,43,1176450050,30.10,309.0,56.0,1,1,0,25.1
1713027094000,54,48,5,21,1575420030,32.00,37.0,44.0,1,1,0,27.0
1713027094000,54,49,5,33,1575420030,27.50,237.0,22.0,1,1,0,22.5
1713027094000,54,50,5,34,1575420030,33.50,160.0,69.0,1,1,0,28.5
1713027094000,54,51,5,39,1575420030,31.30,63.0,27.0,0,1,0,26.3
1713027094000,54,52,5,42,1575420030,38.60,278.0,74.0,1,1,0,33.6
1713027094000,54,53,5,43,1575420030,38.40,309.0,56.0,1,1,0,33.4
1713027095000,54,0,1,2,1575420030,41.10,317.0,34.0,1,1,1,36.1
1713027095000,54,1,1,3,1575420030,39.40,262.0,14.0,1,1,0,34.4
1713027095000,54,2,1,8,1575420030,43.90,244.0,56.0,1,1,1,38.9
1713027095000,54,3,1,21,1575420030,38.30,325.0,51.0,1,1,1,33.3
1713027095000,54,4,1,27,1575420030,38.90,188.0,41.0,1,1,1,33.9
1713027095000,54,5,1,28,1575420030,30.20,126.0,18.0,1,1,0,25.2
1713027095000,54,6,1,32,1575420030,35.30,57.0,55.0,1,1,1,30.3
1713027095000,54,7,3,6,1599750020,31.80,231.0,39.0,1,1,0,26.8
1713027095000,54,8,3,5,1602562560,37.70,8.0,65.0,1,1,0,32.7
1713027095000,54,9,3,20,1603124990,25.10,26.0,73.0,1,1,0,20.1
1713027095000,54,10,3,19,1603687550,20.00,131.0,28.0,0,1,0,15.0
1713027095000,54,11,3,21,1604249980,39.20,330.0,22.0,1,1,0,34.2
1713027095000,54,12,3,4,1605374980,23.60,31.0,16.0,0,1,0,18.6
1713027095000,54,13,5,60,1561097980,35.80,116.0,29.0,1,1,0,30.8
1713027095000,54,14,5,43,1561097980,38.30,309.0,56.0,1,1,0,33.3
1713027095000,54,15,5,42,1561097980,42.90,278.0,74.0,1,1,0,37.9
1713027095000,54,16,5,39,1561097980,30.00,63.0,27.0,1,1,0,25.0
1713027095000,54,17,5,34,1561097980,35.10,160.0,69.0,1,1,0,30.1
1713027095000,54,18,5,33,1561097980,26.20,237.0,22.0,1,1,0,21.2
1713027095000,54,19,5,21,1561097980,38.50,37.0,44.0,1,1,0,33.5
1713027095000,54,20,5,16,1561097980,32.30,73.0,28.0,1,1,0,27.3
1713027095000,54,21,5,14,1561097980,42.20,245.0,49.0,1,1,0,37.2
1713027095000,54,22,5,12,1561097980,39.50,144.0,38.0,1,1,0,34.5
1713027095000,54,23,5,11,1561097980,38.40,300.0,82.0,1,1,0,33.4
1713027095000,54,24,5,9,1561097980,29.90,95.0,30.0,1,1,0,24.9
1713027095000,54,25,5,5,1561097980,35.80,138.0,46.0,1,1,0,30.8
1713027095000,54,26,6,4,1575420030,25.20,202.0,27.0,1,1,0,20.2
1713027095000,54,27,6,10,1575420030,36.00,318.0,34.0,1,1,0,31.0
1713027095000,54,28,6,12,1575420030,25.90,338.0,57.0,1,1,0,20.9
1713027095000,54,29,6,19,1575420030,28.50,119.0,73.0,1,1,0,23.5
1713027095000,54,30,6,24,1575420030,33.10,260.0,7.0,1,1,0,28.1
1713027095000,54,31,6,33,1575420030,27.30,91.0,51.0,1,1,0,22.3
1713027095000,54,32,1,3,1176450050,29.60,262.0,14.0,1,1,0,24.6
1713027095000,54,33,1,8,1176450050,31.50,244.0,56.0,1,1,1,26.5
1713027095000,54,34,1,10,1176450050,22.20,49.0,31.0,1,1,1,17.2
1713027095000,54,35,1,27,1176450050,30.20,188.0,41.0,1,1,1,25.2
1713027095000,54,36,1,28,1176450050,18.40,126.0,18.0,1,1,0,13.4
1713027095000,54,37,1,32,1176450050,24.90,57.0,55.0,1,1,1,19.9
1713027095000,54,38,6,10,1176450050,30.30,318.0,34.0,1,1,0,25.3
1713027095000,54,39,6,12,1176450050,28.20,338.0,57.0,1,1,0,23.2
1713027095000,54,40,6,24,1176450050,24.60,260.0,7.0,1,1,0,19.6
1713027095000,54,41,6,33,1176450050,23.80,91.0,51.0,1,1,0,18.8
1713027095000,54,42,5,21,1176450050,27.50,37.0,44.0,1,1,0,22.5
1713027095000,54,43,5,33,1176450050,29.50,237.0,22.0,0,1,0,24.5
1713027095000,54,44,5,34,1176450050,28.70,160.0,69.0,1,1,0,23.7
1713027095000,54,45,5,39,1176450050,25.20,63.0,27.0,1,1,0,20.2
1713027095000,54,46,5,42,1176450050,23.90,278.0,74.0,1,1,0,18.9
1713027095000,54,47,5,43,1176450050,28.50,309.0,56.0,1,1,0,23.5
1713027095000,54,48,5,21,1575420030,31.00,37.0,44.0,1,1,0,26.0
1713027095000,54,49,5,33,1575420030,25.10,237.0,22.0,1,1,0,20.1
1713027095000,54,50,5,34,1575420030,32.20,160.0,69.0,1,1,0,27.2
1713027095000,54,51,5,39,1575420030,30.00,63.0,27.0,0,1,0,25.0
1713027095000,54,52,5,42,1575420030,37.00,278.0,74.0,1,1,0,32.0
1713027095000,54,53,5,43,1575420030,37.90,309.0,56.0,1,1,0,32.9
1713027096000,56,0,1,2,1575420030,41.90,317.0,34.0,1,1,1,36.9
1713027096000,56,1,1,3,1575420030,40.20,262.0,14.0,1,1,0,35.2
1713027096000,56,2,1,8,1575420030,44.30,244.0,56.0,1,1,1,39.3
1713027096000,56,3,1,10,1575420030,31.60,49.0,31.0,1,1,1,26.6
1713027096000,56,4,1,21,1575420030,40.90,325.0,51.0,1,1,1,35.9
1713027096000,56,5,1,27,1575420030,40.10,188.0,41.0,1,1,1,35.1
1713027096000,56,6,1,28,1575420030,34.10,126.0,18.0,1,1,0,29.1
1713027096000,56,7,1,32,1575420030,38.80,57.0,55.0,1,1,1,33.8
1713027096000,56,8,3,6,1599750020,33.10,231.0,39.0,1,1,0,28.1
1713027096000,56,9,3,5,1602562560,40.30,8.0,65.0,1,1,0,35.3
1713027096000,56,10,3,20,1603124990,27.20,26.0,73.0,1,1,0,22.2
1713027096000,56,11,3,19,1603687550,22.90,131.0,28.0,0,1,0,17.9
1713027096000,56,12,3,21,1604249980,40.60,330.0,22.0,1,1,0,35.6
1713027096000,56,13,3,4,1605374980,19.40,31.0,16.0,0,1,0,14.4
1713027096000,56,14,5,60,1561097980,37.90,116.0,29.0,1,1,0,32.9
1713027096000,56,15,5,43,1561097980,37.40,309.0,56.0,1,1,0,32.4
1713027096000,56,16,5,42,1561097980,46.00,278.0,74.0,1,1,0,41.0
1713027096000,56,17,5,39,1561097980,30.40,63.0,27.0,1,1,0,25.4
1713027096000,56,18,5,34,1561097980,38.70,160.0,69.0,1,1,0,33.7
1713027096000,56,19,5,33,1561097980,31.40,237.0,22.0,1,1,0,26.4
1713027096000,56,20,5,21,1561097980,42.20,37.0,44.0,1,1,0,37.2
1713027096000,56,21,5,16,1561097980,32.50,73.0,28.0,1,1,0,27.5
1713027096000,56,22,5,14,1561097980,42.90,245.0,49.0,1,1,0,37.9
1713027096000,56,23,5,13,1561097980,24.50,69.0,18.0,0,1,0,19.5
1713027096000,56,24,5,12,1561097980,41.90,144.0,38.0,1,1,0,36.9
1713027096000,56,25,5,11,1561097980,41.10,300.0,82.0,1,1,0,36.1
1713027096000,56,26,5,9,1561097980,31.20,95.0,30.0,1,1,0,26.2
1713027096000,56,27,5,5,1561097980,38.80,138.0,46.0,1,1,0,33.8
1713027096000,56,28,6,4,1575420030,26.80,202.0,27.0,1,1,0,21.8
1713027096000,56,29,6,10,1575420030,38.20,318.0,34.0,1,1,0,33.2
1713027096000,56,30,6,12,1575420030,31.30,338.0,57.0,1,1,0,26.3
1713027096000,56,31,6,19,1575420030,31.30,119.0,73.0,1,1,0,26.3
1713027096000,56,32,6,24,1575420030,36.20,260.0,7.0,1,1,0,31.2
1713027096000,56,33,6,33,1575420030,32.40,91.0,51.0,1,1,0,27.4
1713027096000,56,34,1,3,1176450050,31.30,262.0,14.0,1,1,0,26.3
1713027096000,56,35,1,8,1176450050,34.00,244.0,56.0,1,1,1,29.0
1713027096000,56,36,1,10,1176450050,22.40,49.0,31.0,1,1,1,17.4
1713027096000,56,37,1,27,1176450050,31.10,188.0,41.0,1,1,1,26.1
1713027096000,56,38,1,28,1176450050,18.40,126.0,18.0,1,1,0,13.4
1713027096000,56,39,1,32,1176450050,25.00,57.0,55.0,1,1,1,20.0
1713027096000,56,40,6,10,1176450050,30.50,318.0,34.0,1,1,0,25.5
1713027096000,56,41,6,12,1176450050,29.90,338.0,57.0,1,1,0,24.9
1713027096000,56,42,6,24,1176450050,27.40,260.0,7.0,1,1,0,22.4
1713027096000,56,43,6,33,1176450050,25.80,91.0,51.0,1,1,0,20.8
1713027096000,56,44,5,21,1176450050,30.10,37.0,44.0,1,1,0,25.1
1713027096000,56,45,5,33,1176450050,29.90,237.0,22.0,0,1,0,24.9
1713027096000,56,46,5,34,1176450050,29.30,160.0,69.0,1,1,0,24.3
1713027096000,56,47,5,39,1176450050,26.50,63.0,27.0,1,1,0,21.5
1713027096000,56,48,5,42,1176450050,25.90,278.0,74.0,1,1,0,20.9
1713027096000,56,49,5,43,1176450050,31.50,309.0,56.0,1,1,0,26.5
1713027096000,56,50,5,21,1575420030,38.30,37.0,44.0,1,1,0,33.3
1713027096000,56,51,5,33,1575420030,27.60,237.0,22.0,1,1,0,22.6
1713027096000,56,52,5,34,1575420030,36.00,160.0,69.0,1,1,0,31.0
1713027096000,56,53,5,39,1575420030,32.60,63.0,27.0,0,1,0,27.6
1713027096000,56,54,5,42,1575420030,41.10,278.0,74.0,1,1,0,36.1
1713027096000,56,55,5,43,1575420030,39.00,309.0,56.0,1,1,0,34.0
1713027097000,56,0,1,2,1575420030,42.50,317.0,34.0,1,1,1,37.5
1713027097000,56,1,1,3,1575420030,40.50,262.0,14.0,1,1,0,35.5
1713027097000,56,2,1,8,1575420030,45.30,244.0,56.0,1,1,1,40.3
1713027097000,56,3,1,10,1575420030,33.30,49.0,31.0,0,1,1,28.3
1713027097000,56,4,1,21,1575420030,41.40,325.0,51.0,1,1,1,36.4
1713027097000,56,5,1,27,1575420030,40.30,188.0,41.0,1,1,1,35.3
1713027097000,56,6,1,28,1575420030,34.80,126.0,18.0,1,1,0,29.8
1713027097000,56,7,1,32,1575420030,39.00,57.0,55.0,1,1,1,34.0
1713027097000,56,8,3,6,1599750020,33.20,231.0,39.0,1,1,0,28.2
1713027097000,56,9,3,5,1602562560,40.20,8.0,65.0,1,1,0,35.2
1713027097000,56,10,3,20,1603124990,27.40,26.0,73.0,1,1,0,22.4
1713027097000,56,11,3,19,1603687550,27.00,131.0,28.0,0,1,0,22.0
1713027097000,56,12,3,21,1604249980,41.40,330.0,22.0,1,1,0,36.4
1713027097000,56,13,3,4,1605374980,24.40,31.0,16.0,0,1,0,19.4
1713027097000,56,14,5,60,1561097980,39.40,116.0,29.0,1,1,0,34.4
1713027097000,56,15,5,43,1561097980,36.20,309.0,56.0,1,1,0,31.2
1713027097000,56,16,5,42,1561097980,47.20,278.0,74.0,1,1,0,42.2
1713027097000,56,17,5,39,1561097980,30.60,63.0,27.0,1,1,0,25.6
1713027097000,56,18,5,34,1561097980,40.50,160.0,69.0,1,1,0,35.5
1713027097000,56,19,5,33,1561097980,33.90,237.0,22.0,1,1,0,28.9
1713027097000,56,20,5,21,1561097980,43.70,37.0,44.0,1,1,0,38.7
1713027097000,56,21,5,16,1561097980,30.00,73.0,28.0,1,1,0,25.0
1713027097000,56,22,5,14,1561097980,43.90,245.0,49.0,1,1,0,38.9
1713027097000,56,23,5,13,1561097980,27.30,69.0,18.0,0,1,0,22.3
1713027097000,56,24,5,12,1561097980,43.40,144.0,38.0,1,1,0,38.4
1713027097000,56,25,5,11,1561097980,42.30,300.0,82.0,1,1,0,37.3
1713027097000,56,26,5,9,1561097980,32.60,95.0,30.0,1,1,0,27.6
1713027097000,56,27,5,5,1561097980,39.40,138.0,46.0,1,1,0,34.4
1713027097000,56,28,6,4,1575420030,29.50,202.0,27.0,1,1,0,24.5
1713027097000,56,29,6,10,1575420030,39.80,318.0,34.0,1,1,0,34.8
1713027097000,56,30,6,12,1575420030,32.80,338.0,57.0,1,1,0,27.8
1713027097000,56,31,6,19,1575420030,32.90,119.0,73.0,1,1,0,27.9
1713027097000,56,32,6,24,1575420030,37.30,260.0,7.0,1,1,0,32.3
1713027097000,56,33,6,33,1575420030,34.60,91.0,51.0,1,1,0,29.6
1713027097000,56,34,1,3,1176450050,31.00,262.0,14.0,1,1,0,26.0
1713027097000,56,35,1,8,1176450050,34.60,244.0,56.0,1,1,1,29.6
1713027097000,56,36,1,10,1176450050,20.90,49.0,31.0,1,1,1,15.9
1713027097000,56,37,1,27,1176450050,32.20,188.0,41.0,1,1,1,27.2
1713027097000,56,38,1,28,1176450050,19.50,126.0,18.0,1,1,0,14.5
1713027097000,56,39,1,32,1176450050,24.70,57.0,55.0,1,1,1,19.7
1713027097000,56,40,6,10,1176450050,29.90,318.0,34.0,1,1,0,24.9
1713027097000,56,41,6,12,1176450050,29.50,338.0,57.0,1,1,0,24.5
1713027097000,56,42,6,24,1176450050,26.50,260.0,7.0,1,1,0,21.5
1713027097000,56,43,6,33,1176450050,27.80,91.0,51.0,1,1,0,22.8
1713027097000,56,44,5,21,1176450050,32.40,37.0,44.0,1,1,0,27.4
1713027097000,56,45,5,33,1176450050,30.20,237.0,22.0,0,1,0,25.2
1713027097000,56,46,5,34,1176450050,29.80,160.0,69.0,1,1,0,24.8
1713027097000,56,47,5,39,1176450050,26.10,63.0,27.0,1,1,0,21.1
1713027097000,56,48,5,42,1176450050,27.70,278.0,74.0,1,1,0,22.7
1713027097000,56,49,5,43,1176450050,31.50,309.0,56.0,1,1,0,26.5
1713027097000,56,50,5,21,1575420030,40.70,37.0,44.0,1,1,0,35.7
1713027097000,56,51,5,33,1575420030,29.60,237.0,22.0,1,1,0,24.6
1713027097000,56,52,5,34,1575420030,37.00,160.0,69.0,1,1,0,32.0
1713027097000,56,53,5,39,1575420030,35.50,63.0,27.0,0,1,0,30.5
1713027097000,56,54,5,42,1575420030,42.90,278.0,74.0,1,1,0,37.9
1713027097000,56,55,5,43,1575420030,39.70,309.0,56.0,1,1,0,34.7
